ENSG00000132294	EFR3A	TCGA-THYM	0	134	0	0
ENSG00000100319	ZMAT5	TCGA-THYM	0	135	0	0
ENSG00000163518	FCRL4	TCGA-THYM	0	138	0	0
ENSG00000182177	ASB18	TCGA-THYM	0	139	0	0
ENSG00000118564	FBXL5	TCGA-THYM	0	141	0	0
ENSG00000145362	ANK2	TCGA-THYM	0	142	0	0
ENSG00000138495	COX17	TCGA-THYM	0	144	0	0
ENSG00000171492	LRRC8D	TCGA-THYM	0	144	0	0
ENSG00000078898	BPIFB2	TCGA-THYM	1.2744409723144e-217	144.5853658537	1.09398013063468e-213	3.00221334087774e-217
ENSG00000138623	SEMA7A	TCGA-THYM	0	145	0	0
ENSG00000141447	OSBPL1A	TCGA-THYM	0	146	0	0
ENSG00000101082	SLA2	TCGA-THYM	0	148	0	0
ENSG00000113196	HAND1	TCGA-THYM	0	149	0	0
ENSG00000221946	FXYD7	TCGA-THYM	0	151	0	0
ENSG00000167977	KCTD5	TCGA-THYM	0	152	0	0
ENSG00000157734	SNX22	TCGA-THYM	0	154	0	0
ENSG00000164304	CAGE1	TCGA-THYM	0	154	0	0
ENSG00000198380	GFPT1	TCGA-THYM	0	155	0	0
ENSG00000111647	UHRF1BP1L	TCGA-THYM	0	158	0	0
ENSG00000188313	PLSCR1	TCGA-THYM	0	166	0	0
ENSG00000115421	PAPOLG	TCGA-THYM	0	171	0	0
ENSG00000143498	TAF1A	TCGA-THYM	0	172	0	0
ENSG00000170231	FABP6	TCGA-THYM	0	175	0	0
ENSG00000054148	PHPT1	TCGA-THYM	5.96003941135393e-252	176.243902439	5.16556615782046e-248	1.42266369687792e-251
ENSG00000099954	CECR2	TCGA-THYM	0	177	0	0
ENSG00000102003	SYP	TCGA-THYM	0	178	0	0
ENSG00000169174	PCSK9	TCGA-THYM	0	182	0	0
ENSG00000049245	VAMP3	TCGA-THYM	0	187	0	0
ENSG00000073861	TBX21	TCGA-THYM	0	187	0	0
ENSG00000167925	GHDC	TCGA-THYM	0	190	0	0
ENSG00000058085	LAMC2	TCGA-THYM	0	192	0	0
ENSG00000168306	ACOX2	TCGA-THYM	0	194	0	0
ENSG00000187626	ZKSCAN4	TCGA-THYM	0	195	0	0
ENSG00000183255	PTTG1IP	TCGA-THYM	0	196	0	0
ENSG00000035115	SH3YL1	TCGA-THYM	0	200	0	0
ENSG00000099194	SCD	TCGA-THYM	0	200	0	0
ENSG00000144736	SHQ1	TCGA-THYM	0	204	0	0
ENSG00000261740	RP11-345J4.5	TCGA-THYM	0	206	0	0
ENSG00000048028	USP28	TCGA-THYM	0	207	0	0
ENSG00000105755	ETHE1	TCGA-THYM	0	208	0	0
ENSG00000228198	OR2M3	TCGA-THYM	0	209	0	0
ENSG00000144847	IGSF11	TCGA-THYM	0	217	0	0
ENSG00000152910	CNTNAP4	TCGA-THYM	0	218	0	0
ENSG00000132465	IGJ	TCGA-THYM	0	219	0	0
ENSG00000104356	POP1	TCGA-THYM	0	220	0	0
ENSG00000165689	SDCCAG3	TCGA-THYM	0	220	0	0
ENSG00000169989	TIGD4	TCGA-THYM	0	222	0	0
ENSG00000152133	GPATCH11	TCGA-THYM	0	222.8048780488	0	0
ENSG00000134874	DZIP1	TCGA-THYM	0	225	0	0
ENSG00000119888	EPCAM	TCGA-THYM	0	226	0	0
ENSG00000151062	CACNA2D4	TCGA-THYM	0	227	0	0
ENSG00000235568	NFAM1	TCGA-THYM	0	227	0	0
ENSG00000140395	WDR61	TCGA-THYM	0	228	0	0
ENSG00000135677	GNS	TCGA-THYM	0	230	0	0
ENSG00000137642	SORL1	TCGA-THYM	0	231	0	0
ENSG00000089723	OTUB2	TCGA-THYM	0	233	0	0
ENSG00000139668	WDFY2	TCGA-THYM	0	235	0	0
ENSG00000160710	ADAR	TCGA-THYM	1.41152917814117e-199	235.3414634146	1.20219940102284e-195	3.2903323167861e-199
ENSG00000145642	FAM159B	TCGA-THYM	1.00576487795462e-240	235.4634146341	8.69886042942947e-237	2.3938680800854e-240
ENSG00000144227	NXPH2	TCGA-THYM	0	236	0	0
ENSG00000187325	TAF9B	TCGA-THYM	0	237	0	0
ENSG00000163870	TPRA1	TCGA-THYM	0	238	0	0
ENSG00000213741	RPS29	TCGA-THYM	0	238	0	0
ENSG00000185164	NOMO2	TCGA-THYM	0	239	0	0
ENSG00000140297	GCNT3	TCGA-THYM	0	241	0	0
ENSG00000188613	NANOS1	TCGA-THYM	0	242	0	0
ENSG00000007174	DNAH9	TCGA-THYM	0	245	0	0
ENSG00000115839	RAB3GAP1	TCGA-THYM	0	245	0	0
ENSG00000126247	CAPNS1	TCGA-THYM	0	247	0	0
ENSG00000158516	CPA2	TCGA-THYM	0	248	0	0
ENSG00000224586	GPX5	TCGA-THYM	0	249	0	0
ENSG00000146352	CLVS2	TCGA-THYM	0	250	0	0
ENSG00000198283	OR5B21	TCGA-THYM	0	251	0	0
ENSG00000285976	AL135905.2	TCGA-THYM	0	252	0	0
ENSG00000167123	CERCAM	TCGA-THYM	0	253	0	0
ENSG00000164796	CSMD3	TCGA-THYM	0	254	0	0
ENSG00000109099	PMP22	TCGA-THYM	0	255	0	0
ENSG00000140093	SERPINA10	TCGA-THYM	0	256	0	0
ENSG00000141316	SPACA3	TCGA-THYM	0	260	0	0
ENSG00000204246	OR13C3	TCGA-THYM	0	260	0	0
ENSG00000155846	PPARGC1B	TCGA-THYM	8.48531053537513e-169	260.0487804878	7.08014311071701e-165	1.92588527354413e-168
ENSG00000196961	AP2A1	TCGA-THYM	0	262	0	0
ENSG00000243137	PSG4	TCGA-THYM	0	263	0	0
ENSG00000198246	SLC29A3	TCGA-THYM	0	265	0	0
ENSG00000183475	ASB7	TCGA-THYM	0	266	0	0
ENSG00000103343	ZNF174	TCGA-THYM	0	269	0	0
ENSG00000166321	NUDT13	TCGA-THYM	0	269	0	0
ENSG00000141337	ARSG	TCGA-THYM	0	275	0	0
ENSG00000114120	SLC25A36	TCGA-THYM	0	276	0	0
ENSG00000105058	FAM32A	TCGA-THYM	0	278	0	0
ENSG00000182973	CNOT10	TCGA-THYM	0	281	0	0
ENSG00000149716	ORAOV1	TCGA-THYM	0	282	0	0
ENSG00000178591	DEFB125	TCGA-THYM	0	282	0	0
ENSG00000127863	TNFRSF19	TCGA-THYM	0	287	0	0
ENSG00000185527	PDE6G	TCGA-THYM	0	290	0	0
ENSG00000243073	PRAMEF4	TCGA-THYM	4.61150722128319e-158	296.756097561	3.8137164720012e-154	1.03500404361501e-157
ENSG00000157219	HTR5A	TCGA-THYM	0	297	0	0
ENSG00000072682	P4HA2	TCGA-THYM	0	298	0	0
ENSG00000157224	CLDN12	TCGA-THYM	0	298	0	0
ENSG00000159784	FAM131B	TCGA-THYM	0	299	0	0
ENSG00000164122	ASB5	TCGA-THYM	1.73626922284556e-306	300.5609756098	1.51385313539904e-302	4.17926391050979e-306
ENSG00000158008	EXTL1	TCGA-THYM	0	301	0	0
ENSG00000116147	TNR	TCGA-THYM	0	302	0	0
ENSG00000186111	PIP5K1C	TCGA-THYM	0	304	0	0
ENSG00000129534	MIS18BP1	TCGA-THYM	0	305	0	0
ENSG00000123405	NFE2	TCGA-THYM	0	306	0	0
ENSG00000163618	CADPS	TCGA-THYM	0	307	0	0
ENSG00000121797	CCRL2	TCGA-THYM	0	308	0	0
ENSG00000118156	ZNF541	TCGA-THYM	2.94844568416901e-220	309.7317073171	2.53212515356435e-216	6.9500741162789e-220
ENSG00000170788	DYDC1	TCGA-THYM	0	310	0	0
ENSG00000102076	OPN1LW	TCGA-THYM	0	312	0	0
ENSG00000165480	SKA3	TCGA-THYM	0	314	0	0
ENSG00000204086	RPA4	TCGA-THYM	0	314	0	0
ENSG00000092108	SCFD1	TCGA-THYM	1.21341918301088e-207	314.8292682927	1.03759474339261e-203	2.8436413726311e-207
ENSG00000184343	SRPK3	TCGA-THYM	0	317	0	0
ENSG00000087586	AURKA	TCGA-THYM	0	320	0	0
ENSG00000133661	SFTPD	TCGA-THYM	0	321	0	0
ENSG00000139620	KANSL2	TCGA-THYM	2.50188991929579e-160	327.0975609756	2.07256560914463e-156	5.6270828316057e-160
ENSG00000179820	MYADM	TCGA-THYM	0	328	0	0
ENSG00000101200	AVP	TCGA-THYM	0	332	0	0
ENSG00000110172	CHORDC1	TCGA-THYM	0	332	0	0
ENSG00000023330	ALAS1	TCGA-THYM	0	333	0	0
ENSG00000107175	CREB3	TCGA-THYM	0	333	0	0
ENSG00000130449	ZSWIM6	TCGA-THYM	0	334	0	0
ENSG00000135999	EPC2	TCGA-THYM	0	335	0	0
ENSG00000176715	ACSF3	TCGA-THYM	1.43891844005649e-191	337.6829268293	1.21933948610387e-187	3.331785377271e-191
ENSG00000203859	HSD3B2	TCGA-THYM	1.96992353850048e-184	340.3658536585	1.66222148178671e-180	4.53596412740407e-184
ENSG00000169221	TBC1D10B	TCGA-THYM	0	343	0	0
ENSG00000226742	HSBP1L1	TCGA-THYM	0	343	0	0
ENSG00000213401	MAGEA12	TCGA-THYM	0	348	0	0
ENSG00000151715	TMEM45B	TCGA-THYM	0	349	0	0
ENSG00000204347	BTBD17	TCGA-THYM	0	349	0	0
ENSG00000164404	GDF9	TCGA-THYM	0	350	0	0
ENSG00000063241	ISOC2	TCGA-THYM	2.39802926282034e-168	354.0975609756	2.00019620811844e-164	5.44025074927023e-168
ENSG00000198353	HOXC4	TCGA-THYM	0	356	0	0
ENSG00000186340	THBS2	TCGA-THYM	0	358	0	0
ENSG00000107672	NSMCE4A	TCGA-THYM	0	359	0	0
ENSG00000177508	IRX3	TCGA-THYM	0	363	0	0
ENSG00000118298	CA14	TCGA-THYM	0	364	0	0
ENSG00000187037	GPR141	TCGA-THYM	0	365	0	0
ENSG00000145494	NDUFS6	TCGA-THYM	0	366	0	0
ENSG00000049323	LTBP1	TCGA-THYM	0	367	0	0
ENSG00000114737	CISH	TCGA-THYM	0	367	0	0
ENSG00000168539	CHRM1	TCGA-THYM	2.28325484767015e-185	367.7317073171	1.92775206788791e-181	5.26150537672321e-185
ENSG00000101255	TRIB3	TCGA-THYM	0	368	0	0
ENSG00000100991	TRPC4AP	TCGA-THYM	0	368.1219512195	0	0
ENSG00000082213	C5orf22	TCGA-THYM	1.66718040396325e-163	368.9512195122	1.38542691569346e-159	3.76447063508069e-163
ENSG00000146755	TRIM50	TCGA-THYM	0	370	0	0
ENSG00000104823	ECH1	TCGA-THYM	0	376	0	0
ENSG00000006283	CACNA1G	TCGA-THYM	0	379	0	0
ENSG00000196859	KRT39	TCGA-THYM	0	381	0	0
ENSG00000088298	EDEM2	TCGA-THYM	0	382	0	0
ENSG00000120832	MTERFD3	TCGA-THYM	0	382	0	0
ENSG00000112972	HMGCS1	TCGA-THYM	3.19642005015037e-237	387.9024390244	2.76170692332992e-233	7.59703723154463e-237
ENSG00000234965	SHISA8	TCGA-THYM	0	388	0	0
ENSG00000132793	LPIN3	TCGA-THYM	0	392	0	0
ENSG00000228049	POLR2J2	TCGA-THYM	0	398	0	0
ENSG00000169714	CNBP	TCGA-THYM	3.85479472720931e-178	398.3658536585	3.24188236558303e-174	8.83787987111447e-178
ENSG00000147687	TATDN1	TCGA-THYM	0	403	0	0
ENSG00000179097	HTR1F	TCGA-THYM	0	405	0	0
ENSG00000181817	LSM10	TCGA-THYM	0	406	0	0
ENSG00000149043	SYT8	TCGA-THYM	0	408	0	0
ENSG00000277075	H2AC8	TCGA-THYM	0	409	0	0
ENSG00000145375	SPATA5	TCGA-THYM	0	410	0	0
ENSG00000182952	HMGN4	TCGA-THYM	0	412	0	0
ENSG00000151365	THRSP	TCGA-THYM	2.30459189021974e-148	412.9756097561	1.8846952478217e-144	5.10177875177931e-148
ENSG00000175793	SFN	TCGA-THYM	0	413	0	0
ENSG00000166246	C16orf71	TCGA-THYM	0	415	0	0
ENSG00000188691	RP11-451K18.7	TCGA-THYM	0	415	0	0
ENSG00000155368	DBI	TCGA-THYM	0	416	0	0
ENSG00000196296	ATP2A1	TCGA-THYM	0	417	0	0
ENSG00000186591	UBE2H	TCGA-THYM	0	418	0	0
ENSG00000130559	CAMSAP1	TCGA-THYM	0	419	0	0
ENSG00000132128	LRRC41	TCGA-THYM	0	419	0	0
ENSG00000011028	MRC2	TCGA-THYM	0	420	0	0
ENSG00000125089	SH3TC1	TCGA-THYM	0	421	0	0
ENSG00000060566	CREB3L3	TCGA-THYM	0	422	0	0
ENSG00000121022	COPS5	TCGA-THYM	0	422	0	0
ENSG00000159650	UROC1	TCGA-THYM	0	423	0	0
ENSG00000242441	GTF2A1L	TCGA-THYM	0	426	0	0
ENSG00000129484	PARP2	TCGA-THYM	4.72097244448761e-241	427.0243902439	4.08411326172623e-237	1.12401952485773e-240
ENSG00000124356	STAMBP	TCGA-THYM	2.96340335654702e-174	429.2926829268	2.48481371446468e-170	6.76817728323771e-174
ENSG00000182040	USH1G	TCGA-THYM	0	431	0	0
ENSG00000180660	MAB21L1	TCGA-THYM	2.99410115542995e-145	431.487804878	2.44258772259975e-141	6.60855773746963e-145
ENSG00000100625	SIX4	TCGA-THYM	1.22740064847967e-170	431.9268292683	1.02549324180477e-166	2.79046543771736e-170
ENSG00000123395	C12orf44	TCGA-THYM	0	433	0	0
ENSG00000146147	MLIP	TCGA-THYM	0	433	0	0
ENSG00000131269	ABCB7	TCGA-THYM	0	435	0	0
ENSG00000136048	DRAM1	TCGA-THYM	0	435	0	0
ENSG00000157036	EXOG	TCGA-THYM	0	437	0	0
ENSG00000142871	CYR61	TCGA-THYM	5.30246110404616e-279	437.7804878049	4.61367140663057e-275	1.2726247973245e-278
ENSG00000116663	FBXO6	TCGA-THYM	0	438	0	0
ENSG00000155792	DEPTOR	TCGA-THYM	0	439	0	0
ENSG00000248167	TRIM39-RPP21	TCGA-THYM	0	440	0	0
ENSG00000197555	SIPA1L1	TCGA-THYM	5.22700766940081e-152	441.4146341463	4.29346409964582e-148	1.16334267096618e-151
ENSG00000096006	CRISP3	TCGA-THYM	0	442	0	0
ENSG00000060749	QSER1	TCGA-THYM	0	444	0	0
ENSG00000182718	ANXA2	TCGA-THYM	0	445	0	0
ENSG00000162139	NEU3	TCGA-THYM	0	446	0	0
ENSG00000185838	GNB1L	TCGA-THYM	0	447	0	0
ENSG00000168505	GBX2	TCGA-THYM	9.28699338191721e-187	447.9024390244	7.84472330970547e-183	2.14140722476675e-186
ENSG00000124251	TP53TG5	TCGA-THYM	0	452	0	0
ENSG00000171621	SPSB1	TCGA-THYM	0	453	0	0
ENSG00000153157	SYCP2L	TCGA-THYM	0	456	0	0
ENSG00000104921	FCER2	TCGA-THYM	0	461	0	0
ENSG00000132386	SERPINF1	TCGA-THYM	0	462	0	0
ENSG00000147434	CHRNA6	TCGA-THYM	0	464	0	0
ENSG00000163866	SMIM12	TCGA-THYM	6.70993990092559e-159	466.5853658537	5.55381725599611e-155	1.50756317689672e-158
ENSG00000177465	ACOT4	TCGA-THYM	0	467	0	0
ENSG00000240505	TNFRSF13B	TCGA-THYM	0	469.2926829268	0	0
ENSG00000010017	RANBP9	TCGA-THYM	0	470	0	0
ENSG00000131398	KCNC3	TCGA-THYM	0	471	0	0
ENSG00000197123	ZNF679	TCGA-THYM	0	473	0	0
ENSG00000197487	GALP	TCGA-THYM	0	473	0	0
ENSG00000101557	USP14	TCGA-THYM	0	477	0	0
ENSG00000165359	DDX26B	TCGA-THYM	0	478	0	0
ENSG00000135114	OASL	TCGA-THYM	2.9536375987699e-239	478.487804878	2.55371506789646e-235	7.02672693380991e-239
ENSG00000182810	DDX28	TCGA-THYM	1.55272506360336e-300	479.0243902439	1.35304462042397e-296	3.73445276545404e-300
ENSG00000114446	IFT57	TCGA-THYM	0	481	0	0
ENSG00000136404	TM6SF1	TCGA-THYM	0	483	0	0
ENSG00000125691	RPL23	TCGA-THYM	0	485	0	0
ENSG00000149781	FERMT3	TCGA-THYM	2.5891666617703e-164	485.7804878049	2.15289207926201e-160	5.85073205964277e-164
ENSG00000069849	ATP1B3	TCGA-THYM	0	486	0	0
ENSG00000063978	RNF4	TCGA-THYM	1.53859133131296e-136	486.9756097561	1.24210478176895e-132	3.35377829804173e-136
ENSG00000142655	PEX14	TCGA-THYM	0	487	0	0
ENSG00000153237	CCDC148	TCGA-THYM	0	488	0	0
ENSG00000090097	PCBP4	TCGA-THYM	0	489	0	0
ENSG00000068745	IP6K2	TCGA-THYM	1.53485203532182e-173	490.2195121951	1.28543857958202e-169	3.5001197637293e-173
ENSG00000089335	ZNF302	TCGA-THYM	0	492	0	0
ENSG00000168434	COG7	TCGA-THYM	0	493	0	0
ENSG00000104848	KCNA7	TCGA-THYM	0	495	0	0
ENSG00000154511	FAM69A	TCGA-THYM	0	495	0	0
ENSG00000166206	GABRB3	TCGA-THYM	1.99575044413478e-156	495.7073170732	1.64789114172209e-152	4.47050497504148e-156
ENSG00000128253	RFPL2	TCGA-THYM	0	496	0	0
ENSG00000174695	TMEM167A	TCGA-THYM	0	496	0	0
ENSG00000055955	ITIH4	TCGA-THYM	0	497	0	0
ENSG00000118363	SPCS2	TCGA-THYM	0	498	0	0
ENSG00000118094	TREH	TCGA-THYM	0	503	0	0
ENSG00000166828	SCNN1G	TCGA-THYM	0	504	0	0
ENSG00000025770	NCAPH2	TCGA-THYM	0	505	0	0
ENSG00000163959	SLC51A	TCGA-THYM	1.04461895531065e-152	505.2195121951	8.58885705056416e-149	2.32772256081025e-152
ENSG00000031823	RANBP3	TCGA-THYM	0	506	0	0
ENSG00000120913	PDLIM2	TCGA-THYM	0	508	0	0
ENSG00000183379	SYNDIG1L	TCGA-THYM	5.98001322718999e-191	508.243902439	5.06267919813905e-187	1.38294180912252e-190
ENSG00000085871	MGST2	TCGA-THYM	0	509	0	0
ENSG00000165899	OTOGL	TCGA-THYM	3.70901140003803e-262	510.9756097561	3.22313090663305e-258	8.88613590685416e-262
ENSG00000130803	ZNF317	TCGA-THYM	0	511	0	0
ENSG00000164741	DLC1	TCGA-THYM	2.0438451576402e-150	514.0487804878	1.6757486447492e-146	4.53869962493239e-150
ENSG00000197694	SPTAN1	TCGA-THYM	0	516	0	0
ENSG00000162607	USP1	TCGA-THYM	0	525	0	0
ENSG00000145244	CORIN	TCGA-THYM	0	527	0	0
ENSG00000176194	CIDEA	TCGA-THYM	0	529	0	0
ENSG00000256060	TRAPPC2P1	TCGA-THYM	0	529	0	0
ENSG00000145982	FARS2	TCGA-THYM	0	530	0	0
ENSG00000173124	C10orf129	TCGA-THYM	0	532	0	0
ENSG00000141510	TP53	TCGA-THYM	1.40301408569794e-191	532.6829268293	1.18905443762901e-187	3.24915404877315e-191
ENSG00000158458	NRG2	TCGA-THYM	0	537	0	0
ENSG00000109929	SC5D	TCGA-THYM	0	538	0	0
ENSG00000169118	CSNK1G1	TCGA-THYM	0	541	0	0
ENSG00000149639	SOGA1	TCGA-THYM	0	542	0	0
ENSG00000120451	SNX19	TCGA-THYM	6.68787810798585e-127	542.487804878	5.32087582271354e-123	1.43329521630264e-126
ENSG00000170271	FAXDC2	TCGA-THYM	0	543	0	0
ENSG00000163207	IVL	TCGA-THYM	0	549	0	0
ENSG00000038532	CLEC16A	TCGA-THYM	1.94501458445215e-274	549.2682926829	1.69196818701493e-270	4.66665822273478e-274
ENSG00000196954	CASP4	TCGA-THYM	0	552	0	0
ENSG00000196358	NTNG2	TCGA-THYM	0	553	0	0
ENSG00000149483	TMEM138	TCGA-THYM	0	554	0	0
ENSG00000168675	LDLRAD4	TCGA-THYM	0	556	0	0
ENSG00000182634	OR10G7	TCGA-THYM	2.11984912046848e-207	556.7804878049	1.81247099800055e-203	4.96707459272064e-207
ENSG00000115318	LOXL3	TCGA-THYM	1.05884453176589e-227	556.8536585366	9.11665141850431e-224	2.50461654984242e-227
ENSG00000189134	NKAPL	TCGA-THYM	0	557	0	0
ENSG00000176219	OR11H6	TCGA-THYM	0	558	0	0
ENSG00000213918	DNASE1	TCGA-THYM	0	558	0	0
ENSG00000163638	ADAMTS9	TCGA-THYM	0	559	0	0
ENSG00000139517	LNX2	TCGA-THYM	5.63453303423083e-139	559.4146341463	4.5622813978167e-135	1.23252311047989e-138
ENSG00000108244	KRT23	TCGA-THYM	0	564	0	0
ENSG00000106799	TGFBR1	TCGA-THYM	0	565	0	0
ENSG00000124610	HIST1H1A	TCGA-THYM	0	566	0	0
ENSG00000138385	SSB	TCGA-THYM	0	566	0	0
ENSG00000117298	ECE1	TCGA-THYM	0	568	0	0
ENSG00000171115	GIMAP8	TCGA-THYM	0	568	0	0
ENSG00000170819	BFSP2	TCGA-THYM	0	569	0	0
ENSG00000122884	P4HA1	TCGA-THYM	2.08987103672509e-282	569.3414634146	1.81881476326185e-278	5.01743989725016e-282
ENSG00000188042	ARL4C	TCGA-THYM	0	572	0	0
ENSG00000101955	SRPX	TCGA-THYM	0	573	0	0
ENSG00000090530	LEPREL1	TCGA-THYM	0	575	0	0
ENSG00000170364	SETMAR	TCGA-THYM	3.90229207147815e-226	576.0975609756	3.3575320982998e-222	9.22180065821978e-226
ENSG00000186844	LCE1A	TCGA-THYM	0	577	0	0
ENSG00000146576	C7orf26	TCGA-THYM	0	579	0	0
ENSG00000182362	YBEY	TCGA-THYM	0	581	0	0
ENSG00000183773	AIFM3	TCGA-THYM	0	582	0	0
ENSG00000165828	PRAP1	TCGA-THYM	6.34000103923754e-156	583.3414634146	5.2311348574749e-152	1.4188891881631e-155
ENSG00000167641	PPP1R14A	TCGA-THYM	0	585	0	0
ENSG00000171385	KCND3	TCGA-THYM	0	585	0	0
ENSG00000172689	MS4A10	TCGA-THYM	0	587	0	0
ENSG00000028310	BRD9	TCGA-THYM	0	590	0	0
ENSG00000077522	ACTN2	TCGA-THYM	0	594	0	0
ENSG00000120725	SIL1	TCGA-THYM	0	596	0	0
ENSG00000196376	SLC35F1	TCGA-THYM	0	598	0	0
ENSG00000131721	RHOXF2	TCGA-THYM	0	599	0	0
ENSG00000152932	RAB3C	TCGA-THYM	0	600	0	0
ENSG00000123352	SPATS2	TCGA-THYM	0	602	0	0
ENSG00000163645	FAM194A	TCGA-THYM	0	603	0	0
ENSG00000170889	RPS9	TCGA-THYM	0	605	0	0
ENSG00000233412	OR5H15	TCGA-THYM	9.90343552227451e-142	605.1707317073	8.04555101829581e-138	2.17493502251807e-141
ENSG00000106771	TMEM245	TCGA-THYM	0	606	0	0
ENSG00000146192	FGD2	TCGA-THYM	0	608	0	0
ENSG00000186710	CCDC42B	TCGA-THYM	0	608	0	0
ENSG00000183778	B3GALT5	TCGA-THYM	2.34243528431054e-257	608.9512195122	2.03276533972468e-253	5.60126340070665e-257
ENSG00000164323	KIAA1430	TCGA-THYM	0	612	0	0
ENSG00000166946	CCNDBP1	TCGA-THYM	4.47126599119022e-202	612.9756097561	3.81398989048525e-198	1.04439249792656e-201
ENSG00000165886	UBTD1	TCGA-THYM	0	617	0	0
ENSG00000111057	KRT18	TCGA-THYM	0	619	0	0
ENSG00000086589	RBM22	TCGA-THYM	0	623	0	0
ENSG00000180988	OR52N2	TCGA-THYM	0	623	0	0
ENSG00000105695	MAG	TCGA-THYM	9.52195140205948e-142	624.2926829268	7.73753770931353e-138	2.09177173678473e-141
ENSG00000102316	MAGED2	TCGA-THYM	0	625	0	0
