TCGA-GC-A4ZW	1.236314575	-2.505883574	-0.512154735	3.265010203	3.103296179	-1.835460644	-3.140279726	-0.942562649	0.813032736	-0.199062068	-3.018709796	0.258710671	3.251066269	0.983807765	-0.22108566	0.919761015	1.154441531	-3.488187549	-1.387236058	3.205058789	1.353934043	-3.500837543	3.76392689	7.30343047	-2.347611106
TCGA-3X-AAVC	1.063678922	-0.334388085	1.237805713	0.850835445	-0.499027834	1.027116373	-1.31399869	0.078147612	-1.612451704	-0.6763751	-2.696747306	-0.376838353	-2.096511279	-1.477112217	0.740463939	-3.139021228	-2.663026888	1.707799798	0.958532847	0.855098981	1.484639997	-1.766586057	2.367693978	-0.696020718	-2.830721854
TCGA-3L-AA1B	1.196865004	1.920269749	1.934755004	2.358125453	-0.44713871	0.677563621	1.959319611	-0.648706914	0.515669172	-1.159194051	-2.506520981	0.538677409	-0.455551502	0.315707164	0.358787349	-0.361260512	-1.049223885	-0.531426173	0.500745097	1.075922706	0.635515525	0.581776683	-0.003095408	-0.957316675	1.979468853
TCGA-4N-A93T	1.789812629	-1.54325311	1.773450391	5.191561204	0.405405241	0.784754063	-0.537102954	0.38224727	1.472714279	-0.886054817	-4.707466068	0.083116312	0.786243544	2.155331705	1.547094799	-0.992995819	-0.062382544	-1.604450116	0.143923377	4.124897118	-0.45439979	1.998206598	-0.004928566	2.740911022	-0.5577216
TCGA-4T-AA8H	3.28102487	-0.870116603	0.589448365	5.948749855	1.330744805	-0.249894453	1.784908866	-1.455248149	0.485123996	-0.588952451	-2.818947187	1.806601794	0.350396444	-0.214559996	0.154514682	-1.416004163	-2.695699414	-0.366494391	1.705414422	-0.310000575	-0.507641949	1.103946577	-1.030369501	-3.228915994	3.378670852
TCGA-5M-AAT4	2.292532268	-0.174082326	0.748519983	5.054889496	1.112739236	1.004408992	0.550212686	-0.141417448	0.89319918	-0.462949628	-2.88585522	0.840172968	1.090697325	1.869869463	1.738915279	0.490318205	-0.432387758	-1.444012219	0.023104438	2.184791718	-1.68875938	1.814129005	1.061038828	2.09779229	-0.81533726
TCGA-5M-AATE	0.088512132	-0.945257949	0.731519252	4.047533425	0.572149528	1.368743353	1.524224244	0.7702677	0.347527568	-0.903886675	-5.163037889	1.311060407	-2.264074869	1.570820913	0.463579725	0.43381663	-0.573121753	-0.990405063	0.788550331	1.087301489	0.814371289	1.556287084	1.633495738	-1.193411636	1.533639359
TCGA-A6-2675	-0.287713372	1.849211761	1.61664588	1.534373044	-0.197075788	1.069087885	0.782613995	-0.849033681	0.128201338	0.091017729	-3.461928424	0.468033434	-0.837929023	1.915375586	3.109271297	-1.809586182	-1.54073158	3.189712399	1.746313808	0.442409675	0.956391469	-0.119007351	1.880069649	0.211177392	-1.746755576
TCGA-A6-2682	-0.208132356	1.638730037	1.198480461	2.191393659	-0.466584577	0.984732381	0.951989448	-0.897329146	0.411773185	-0.960824666	-2.162143377	0.258347369	0.687454372	1.114968761	1.990257005	1.369791307	0.344869003	0.56576092	0.448526512	0.455356589	1.248011912	0.206866616	0.221997813	-0.620532198	2.616209405
TCGA-A6-4105	4.703191658	1.88723497	2.142596718	3.426460839	0.165000859	1.976339666	3.59076586	-0.964173197	0.652150871	0.066337218	-2.056583948	0.978293451	-0.307533897	0.488632092	0.364090164	-1.379452523	-1.63189249	-0.119355076	0.465091899	-0.174407285	-0.68124056	-0.495659437	-2.830162974	1.076729858	1.488807602
TCGA-A6-5657	2.258332146	2.423832853	1.51947959	1.256708399	-0.268687617	1.075190442	1.665641129	-1.391588552	1.028485676	-0.94210171	-1.173769994	0.768490119	1.268133728	1.115245351	0.300729127	0.173298221	0.237512202	-0.812812731	0.124704075	1.082681619	0.516743476	0.010318747	0.57932771	0.559300757	-0.738621244
TCGA-A6-5660	3.228651191	0.787005257	1.94919746	4.156333438	1.783272716	1.471723245	1.452837474	-0.963694494	0.802768601	-0.312750881	-5.369239083	0.774730522	-1.067951739	2.308320652	1.521225524	-2.697501747	-1.156190682	0.541500531	0.134308465	4.004739754	-0.144752571	0.89410738	2.781304827	4.079553498	-2.970560974
TCGA-A6-5662	0.558134515	0.677173218	2.076862081	3.338146465	0.724246462	-0.025375686	0.65769948	-0.337112742	0.478005397	-0.52090512	-4.504907634	0.367813551	-0.782157437	2.468008477	4.094188902	-0.867140819	-1.05227203	0.879576473	3.743791075	1.3699366	1.007888668	-0.375240171	2.906674687	0.434606668	-2.268277478
TCGA-A6-5666	2.955296335	-1.367453565	0.580855648	3.851941469	0.86323108	0.364561385	0.525573542	-0.311008745	0.285372363	-1.033732571	-4.421606609	0.82323287	-1.008403192	1.147913027	1.532501585	1.171117011	-0.555337908	-0.278896151	2.74211838	-0.754575059	0.180355109	0.462660725	0.824374774	-0.516014197	3.126225139
TCGA-A6-5667	-0.026843553	0.480202606	0.843615331	3.058803352	1.171299849	1.777211722	1.422455246	0.364079467	0.559427462	-1.040861956	-3.534948285	-0.722547352	-3.037903374	3.052263544	1.812846354	-0.408235845	-0.153898917	1.444582446	0.499359701	0.174276882	2.093778299	0.763438991	0.388842235	0.658532307	-0.091533972
TCGA-A6-6137	0.708848484	0.507110986	1.003828362	2.88776124	-0.276254044	0.427598229	0.442379538	-1.195996884	0.022378526	-0.466652583	-3.913774831	1.259237892	-0.202659071	1.155869258	1.558719517	-0.575547938	-1.935778721	2.186232121	1.699278569	-0.064788111	-0.02979381	-1.209758644	1.584055505	0.649455742	-0.666940625
TCGA-A6-6138	2.824896028	0.84027182	1.89722758	2.45312264	-0.038680046	1.963979957	3.186709168	-1.241984365	0.155203231	-0.193898187	-3.41571936	1.381008949	0.751438756	1.04704536	0.446398589	0.132274785	-0.66245072	-0.633353747	0.135227577	1.973823103	0.750540349	0.393751267	0.874368313	-0.826059807	1.545007546
TCGA-A6-6140	0.252420222	-1.392672881	0.858565858	4.019655763	0.285775415	0.608707784	0.329422825	-0.042118266	0.192705213	-1.095077851	-5.225573965	1.041047125	-0.366789036	2.453361588	2.039984499	-0.683219666	-0.779325619	0.361318557	0.366901441	2.902851276	1.181492501	0.282696935	1.331682483	0.202844994	-1.262690323
TCGA-A6-6141	0.977521056	0.718274682	1.063658776	1.897698232	-0.561050778	0.466498178	0.651227949	-1.049341344	0.321112345	-0.921275228	-2.585313589	1.406827583	1.420152189	0.497523108	0.040886309	0.76569614	-0.073663668	0.261354241	0.484915497	-0.073794906	0.183938301	0.059318022	-0.570316788	-0.602884211	0.242539738
TCGA-A6-6142	-1.255440085	1.062494858	1.083192294	1.554645035	-0.112149008	1.782928963	0.638596932	-0.256613686	0.193147917	-1.170922077	-3.46160007	0.423849535	0.35937288	1.703511571	1.894594338	0.563969053	0.497086118	-0.973185989	0.861257176	1.458288535	0.101827584	0.35914674	0.79128059	1.957884002	-0.058692156
TCGA-A6-6648	0.056430614	-0.260752	0.821943366	3.184266654	-0.086483289	0.057846874	0.3279762	-1.099417281	0.228587655	-0.765067944	-3.519911262	0.317921608	-1.177402892	1.88767944	2.39938255	0.268451496	-1.715520445	2.858959863	0.519050269	1.09701055	0.516527016	-0.178442323	1.905726887	1.355754904	-0.146123318
TCGA-A6-6652	1.70120078	-0.876645623	1.315632191	4.201721397	1.688894063	0.706348032	0.522989137	0.279954556	0.387628013	-0.68168406	-5.718678416	1.024207666	-2.127613748	1.340876682	0.812770278	-0.673957559	-0.991019702	-0.703622704	1.026130181	1.823287643	0.141231078	-0.393575686	2.739589749	1.884193045	-1.958846286
TCGA-A6-6654	2.068505504	2.645178098	1.623237566	0.584945675	-0.626601813	1.901036115	2.222872987	-0.976063779	0.332283273	-0.758496757	-2.539940828	0.785523716	0.432236083	1.163535421	0.634189627	0.184914647	0.377669466	-1.365053441	0.95835754	0.602776454	1.301411341	-1.475952196	-0.073342593	-0.071573462	0.330312899
TCGA-A6-6782	0.615690789	1.994207207	1.943590926	1.720660269	-1.066339855	1.131048371	1.091683677	-0.974062779	0.482402633	-0.714193866	-3.375009199	1.693523938	2.101819822	1.694387502	1.868039203	1.171322952	-0.278813432	-0.219730253	1.410070403	2.40427737	-0.190250045	1.007538447	2.770693184	0.238721313	0.417146409
TCGA-A6-A567	-0.705305365	-0.241433801	1.324434529	3.410745797	0.629621483	1.138248562	0.653350251	0.466241289	0.564567483	-1.204968624	-4.389317039	-0.194320343	-1.38385004	3.87129622	1.415507553	1.674622884	0.940854964	-0.283565019	0.410723228	1.827355356	1.846293422	-0.853737443	1.041615188	2.922739991	0.576213232
TCGA-A6-A56B	2.335479739	-0.500592537	1.548010018	3.571232357	1.865442899	1.294526777	1.133007552	-0.038520453	1.2071759	-1.320845609	-3.561763418	1.015987191	0.490111869	3.059972521	3.153444165	-0.233737534	1.960457542	-1.790789428	-2.501677825	4.303673828	-0.353762103	1.128328498	2.268737473	4.126679669	-2.808424183
TCGA-A6-A5ZU	0.711646008	0.108906237	0.764079554	2.208845644	0.900799102	2.045451161	2.132397178	-0.509614034	-0.12445664	-0.131902999	-4.74371661	1.026536356	-1.360867371	2.199656353	1.827693533	-0.50161653	-1.102907154	2.012913158	0.7013801	2.135814106	1.997182512	0.887700944	4.798683347	-0.950114674	-1.855762349
TCGA-AA-3495	2.666918045	0.341994552	1.32965313	3.71536225	0.370839246	1.452006252	1.193786477	-0.93041303	0.340733	-0.03995281	-4.535223464	1.180219193	-0.89373875	1.043596159	0.91019986	-2.326117832	-2.023574439	1.936214626	0.150980622	2.423557888	0.544145034	1.474294536	2.769097157	0.326171785	-0.379151263
TCGA-AA-3496	2.754091526	1.341801494	1.426056387	2.718828131	0.4645765	1.615179438	1.675354232	-0.853213477	0.116018664	-0.421836833	-4.383244063	1.293754672	-0.62219213	1.557903588	0.408595282	-1.443654089	-1.354308198	0.122705755	0.697695375	2.072896597	-0.056284582	-0.248491071	1.798739697	2.034855828	-0.98431936
TCGA-AA-3502	3.644220321	-0.327263403	0.84689469	4.646079017	0.702377607	0.37872243	2.035989007	-0.898934934	0.741919139	-0.431616105	-2.167837698	1.384261765	0.634851907	0.734674696	-0.516557525	0.238978379	-1.989820829	0.84990843	-0.901400509	0.612465097	0.355727525	1.934571486	0.505954528	-3.518121433	2.217041606
TCGA-AA-3511	1.183248225	1.124086477	1.498511463	2.860259881	-0.183978045	1.703500952	1.916898315	-0.018932393	0.116252633	-0.971881623	-3.583550688	1.148804808	-1.021477216	1.259655808	1.025550596	-0.195354737	-0.592927088	-1.018349626	0.722139687	1.547050247	1.224098901	1.076171327	1.182091008	-2.049435044	2.117094148
TCGA-AA-3526	0.271951266	0.320946723	0.631538446	3.665050483	0.273105067	1.109812095	2.018215715	-0.830913077	-0.270704346	0.00315356	-3.176861611	0.465034087	0.437691743	0.995883438	1.026836106	2.394255952	0.282509577	1.867978877	0.383451636	-0.909379912	1.87181481	-0.319077648	0.353921229	-1.472634125	3.763534835
TCGA-AA-3655	1.518107496	0.727385058	1.115636734	2.892833178	0.575526691	1.170550464	1.176347915	-0.771702789	0.180043135	-0.491098354	-2.883013693	0.657595563	1.08246908	1.872177774	1.104288496	-0.852608984	-0.715488091	-0.14818028	-0.210671535	2.201467411	0.203040081	2.480273251	0.323712335	-1.147471463	1.660068982
TCGA-AA-3660	2.896650759	1.298923028	1.75262443	3.825178182	0.878631557	0.413668993	0.899987502	-0.630502381	0.417779329	-0.038968016	-3.337888977	1.1806945	1.690092223	1.856918984	2.850271878	-0.49913813	-1.795015156	0.836555831	-0.299620847	3.435661552	0.755785362	-1.120536613	1.963550961	0.249429582	-0.652415288
TCGA-AA-3685	0.740116027	0.11941576	0.871482278	2.950164444	-0.451203233	1.794752498	0.887496422	0.584379765	0.190922413	-0.669258402	-3.724371048	0.494572186	-0.784008915	3.009180149	1.247371107	-0.67982178	0.371446657	1.395409906	-0.809655159	2.654449664	2.202391234	1.217395154	1.756965262	-0.06780291	-2.714177143
TCGA-AA-3712	0.524519633	0.660468745	0.427064188	3.15950144	0.174728537	2.240787102	1.570615223	0.040845544	-0.360133112	-1.47295894	-3.495825425	0.919774391	-2.328300785	-0.158847758	0.993361518	-1.523397373	-1.830900247	-2.841716	1.021859859	1.491014833	1.012844948	0.859550168	0.993544027	-3.933336198	1.977790924
TCGA-AA-A01X	0.148512471	0.693273611	1.397811282	3.21529008	0.137047782	0.332096393	1.115147256	0.299734764	0.184585917	-0.58977448	-3.396254669	0.503874309	-0.250798023	0.745958821	0.819300842	1.267074824	-0.36897095	0.426652563	-0.484137172	1.275781982	0.293261371	1.303792937	0.498394422	-0.05993715	2.309106372
